나이트메어 앨리,"('괴기한 판타지보다는 정극에 가까운 심리 드라마라는 점에서 감독의 인장이 조금 흐릿하게 느껴질 순 있지만, 인간의 어두운 심연을 파고드는 본질 자체가 달라지지는 않았다. 과거라는 망령에 현재를 사로잡힌 사람들과 스스로 미래의 파멸을 향해가는 사람들. 어쩌면 이들은 세상이라는 악몽 속 괴물의 현신이다. 후반으로 갈수록 덜컹거리며 넘어가는 순간들이 여럿 있지만, 브래들리 쿠퍼의 얼굴로 빚어낸 라스트 신의 여운이 일말의 아쉬움들을 잠재운다. 애초에 이 한 장면을 위해 달려온 영화일 것이다.', '성공에 목마르고 욕망으로 가득 찬 ‘스탠턴’은\n\xa0절박한 상황에서 유랑극단에서 만난 독심술사 ‘지나’를 이용하여\n\xa0사람의 마음을 간파하는 기술을 터득한다.\n\xa0\n\xa0“사람들을 속이는 게 아냐, 사람들이 스스로를 속이는 거지”\n\xa0\n\xa0수려한 외모, 현란한 화술, 마음을 현혹시키는 능력으로\n\xa0뉴욕 상류층 상대로 부를 손에 쥐게 된 ‘스탠턴’.\n\xa0채워지지 않는 그의 위험한 욕망을 꿰뚫어 본 심리학자 ‘릴리스’ 박사는\n\xa0뉴욕에서 가장 위험한 거물을 그에게 소개해 주는데…')"
모가디슈,"('볼거리는 차고 넘친다. 총탄이 빗발치는 내전의 한복판, 그곳을 벗어나려는 생존의 몸부림이 긴장감 넘치는 자동차 액션에 담겨 이국적 풍광 속에 펼쳐진다. 탈출이라는 간결한 서사지만 인간성이 사라진 내전 한복판의 극단적인 상황이 불러일으키는 팽팽한 서스펜스가 관객의 시선을 시종일관 부여잡는다. 류승완 감독이 만들어 낸 독보적인 액션 장면은 모든 면에서 만족스럽고, 폭발하는 감정을 미묘한 표정으로도 완전하게 표현해 낸 김윤석, 허준호의 연기는 언급하지 않을 도리가 없다. 의도적인 측면을 고려하더라도 다양한 주변 인물들의 서사가 느슨하게 다뤄진 점과 연기자들의 뛰어난 면면에 비해 돋보이는 여성 캐릭터를 만들어내지 못한 점은 안타깝다. 서로를 계몽하거나 적대시하는 전형적인 남북 관계를 벗어난 점은 좋지만, 국제 정세 속에 던져진 남북의 상황을 깊이 있게 묘사하지 못한 점도 다소 아쉽다.', '내전으로 고립된 낯선 도시, 모가디슈\xa0지금부터 우리의 목표는 오로지 생존이다!\xa0\xa0대한민국이 UN가입을 위해 동분서주하던 시기 \xa01991년 소말리아의 수도 모가디슈에서는 일촉즉발의 내전이 일어난다.\xa0통신마저 끊긴 그 곳에 고립된 대한민국 대사관의 직원과 가족들은\xa0총알과 포탄이 빗발치는 가운데, 살아남기 위해 하루하루를 버텨낸다.\xa0그러던 어느 날 밤, 북한 대사관의 일행들이 도움을 요청하며 문을 두드리는데…\xa0\xa0목표는 하나, 모가디슈에서 탈출해야 한다!')"
도망친 여자,"('세 개의 에피소드가 일정한 패턴으로 반복되며 극적 리듬과 정서와 인물들의 모순을 드러낸다. 단출한 구성만으로도 삶의 복잡다단한 면모를 끌어올리는 연출의 저력. 홍상수 월드 안에서 점점 세를 불리고 있는 여성들의 존재감은 뒷모습으로만 카메라에 걸리는 세 남자를 통해 더욱 도드라지게 다가온다. 홍상수의 소유격이라 할 만한 것들과 적잖은 변화들이 사이좋게 동행하는 가운데, 김민희의 존재감이 이 둘을 적절히 아우른다.', '남편이 출장을 간 사이 ‘감희’는 세 명의 친구를 만난다. 두 명은 그녀가 그들의 집들을 방문한 것이고, 세 번째 친구는 극장에서 우연히 만났다. 우정의 대화가 이어지는 동안, 언제나처럼, 바다 수면 위와 아래로 여러 물결들이 독립적으로 진행되고 있다.')"
엘라 벨라 빙고: 친구 찾기 대작전,"('단짝 친구에게 새로운 친구가 생기면서 일어나는 소동을 그린 아동 애니메이션. 아이들이 친구 사이에서 느끼는 질투, 화해의 감정을 친근하게 풀었다. 아이스크림 가게, 놀이공원이 배경으로 등장해 관심을 끌고 자전거 경주, 외줄타기와 저글링 등의 서커스 묘기가 등장해 흥미를 더한다. 라이벌 관계에서 절친한 친구로 발전하는 교육적인 메시지에 귀여운 캐릭터, 알록달록한 색채감이 저학년 아이들에게 알맞다.', '햇살 정원 마을의 골목대장 ‘엘라’는 친구 ‘헨리’와 \xa0마을 축제에 선보일 마술 공연 준비에 한창이다.\xa0 \xa0하지만, 도시에서 온 ‘조니’가 폭풍 친화력을 시전!\xa0‘헨리’의 마음을 사로잡으며 자전거 공연을 제안한다.\xa0 \xa0절친 ‘헨리’를 차지한 ‘조니’에게 묘한 질투심이 불타오르는 ‘엘라’!\xa0과연 ‘엘라’는 진짜 우정을 찾고 친구를 지킬 수 있을까..?')"
범죄도시2,"('군더더기 없이 깔끔한 액션 히어로물이다. 악인의 사연을 구구절절 설명하거나 부패와 정의 사이에 어정쩡하게 서 있는 한국형 형사 캐릭터를 내세우지 않은 점이 좋다. 강력한 영웅과 극악의 빌런을 서로 맞붙여 시종일관 액션에만 집중하게 해 오락영화로서의 기능을 충실히 수행한다. 마동석만이 구현할 수 있는 타격감은 이 시리즈의 매력을 여전히 증명하고, 강과 약을 영리하게 구사하는 다양한 설정도 유쾌하다. 서걱거리는 음성과 무표정으로도 주위를 서늘하게 만드는 강해상을 완벽하게 구현한 손석구의 활약도 눈부시다.', '가리봉동 소탕작전 후 4년 뒤,\xa0금천서 강력반은 베트남으로 도주한 용의자를 인도받아 오라는 미션을 받는다.\xa0\xa0괴물형사 ‘마석도’(마동석)와 ‘전일만’(최귀화) 반장은 현지 용의자에게서 수상함을 느끼고,\xa0그의 뒤에 무자비한 악행을 벌이는 ‘강해상’(손석구)이 있음을 알게 된다.\xa0\xa0‘마석도’와 금천서 강력반은 한국과 베트남을 오가며\xa0역대급 범죄를 저지르는 ‘강해상’을 본격적으로 쫓기 시작하는데...\xa0\xa0나쁜 놈들 잡는 데 국경 없다!\xa0통쾌하고 화끈한 범죄 소탕 작전이 다시 펼쳐진다!')"
돈 룩 업,"('정치, 경제, 언론, 학계, 그리고 대중까지. 미국 사회 전반을 휘감은 부조리들을 낱낱이 걷어내 풍자한다. 인류를 멸망시킬 거대한 재난보다 직면한 쾌락과 현실의 회피라는 무력과 무능이 더 두렵다. 그리고 이것이 어느 나라와 어느 사회에도 어김없이 달라붙는다는 점에서 공포는 배가된다. <빅쇼트>(2015) <바이스>(2018)를 통해 세상을 바라보는 날카로운 시선을 증명한 아담 맥케이 감독의 신작으로 레오나르도 디카프리오, 제니퍼 로렌스, 메릴 스트립, 조나 힐, 케이트 블란쳇, 티모시 샬라메 등 시대를 대표하는 출연진의 면모도 볼거리다.', '천문학과 대학원생 케이트 디비아스키(제니퍼 로렌스)와 담당 교수 랜들 민디 박사(레오나르도 디카프리오)는\n\xa0태양계 내의 궤도를 돌고 있는 혜성이 지구와 직접 충돌하는 궤도에 들어섰다는 엄청난 사실을  발견한다.\n\xa0하지만 지구를 파괴할 에베레스트 크기의 혜성이 다가온다는 불편한 소식에 아무도 신경 쓰지 않는다.\n\xa0지구를 멸망으로 이끌지도 모르는 소식을 사람들에게 알리기 위해 언론 투어에 나선 두 사람,\n\xa0혜성 충돌에 무관심한 대통령 올리언(메릴 스트립)과 그녀의 아들이자 비서실장 제이슨(조나 힐)의 집무실을 시작으로\n\xa0브리(케이트 블란쳇)와 잭(타일러 페리)이 진행하는 인기 프로그램 ‘더 데일리 립’ 출연까지 이어가지만 성과가 없다.\n\xa0혜성 충돌까지 남은 시간은 단 6개월, 24시간 내내 뉴스와 정보는 쏟아지고 사람들은 소셜미디어에 푹 빠져있는 시대이지만\n\xa0정작 이 중요한 뉴스는 대중의 주의를 끌지 못한다. 도대체 어떻게 해야 세상 사람들이 하늘을 좀 올려다볼 수 있을까?!')"
비와 당신의 이야기,"('첫사랑의 설렘, 기약 없는 기다림. 무섭게 타올라 이내 재가 되어버리는 뜨거운 사랑보다 가슴에 그리움을 담은 애틋하고 풋풋한 사랑에 관한 이야기이자 불안한 청춘의 긴 성장담이다. 추억과 감성에 기댄 소재들과 우연과 낭만에 의존한 단순한 이야기가 조금은 지루하게 느껴질 수 있다. 순수하며 무구한 청춘의 얼굴을 아름답게 담은 강하늘과 강렬한 이미지를 벗고 오랜만에 편안한 모습을 선보인 천우희의 연기는 부족한 서사를 메우는 단비 같다. 특별출연이 무색한 강소라의 주연급 활약도 눈여겨볼 만하다.', '“이건 기다림에 관한 이야기다"" \xa0뚜렷한 꿈도 목표도 없이 지루한 삼수 생활을 이어가던 ‘영호\'(강하늘),\xa0오랫동안 간직해온 기억 속 친구를 떠올리고 무작정 편지를 보낸다.\xa0 \xa0자신의 꿈은 찾지 못한 채 엄마와 함께 오래된 책방을 운영하는 ‘소희\'(천우희)는\xa0언니 ‘소연’에게 도착한 ‘영호\'의 편지를 받게 된다.\xa0 \xa0“몇 가지 규칙만 지켜줬으면 좋겠어.\xa0질문하지 않기, 만나자고 하기 없기 그리고 찾아오지 않기.”\xa0 \xa0‘소희\'는 아픈 언니를 대신해 답장을 보내고 두 사람은 편지를 이어나간다.\xa0우연히 시작된 편지는 무채색이던 두 사람의 일상을 설렘과 기다림으로 물들이기 시작하고,\xa0‘영호\'는 12월 31일 비가 오면 만나자는 가능성이 낮은 제안을 하게 되는데...')"
미스비헤이비어,"('1970년 영국에서 열린 미스 월드 경연대회를 배경으로 한 실화 영화. 여성을 외모로만 평가하는 성차별적 행사에 반대하는 여성들을 대회를 뒤집을 만한 퍼포먼스를 계획한다. 한편 유색 인종으로 미스 월드 참가한 후보자들은 자신들을 통해 어떤 메시지가 전달되기를 바란다. 반대편에 서 있는 것 같지만, 세상이 바뀌길 원한다는 점에서 공감할 수 있는 그들은 그렇게 만난다. <미스비헤이비어>는 20세기 페미니즘 운동의 한 챕터를, 꼼꼼한 드라마로 담아낸다. 딱딱하거나 뻔할 수도 있는 소재를 유머와 감동이 있는 흥미로운 이야기로 만들어낸 것이 미덕이다.', ""여자라는 이유만으로 학계에서 무시당하지만 \n\xa0실력으로 이기겠다는 여성 운동가이자 역사가 '샐리' (키이라 나이틀리)\n\xa0\n\xa0성적 대상화의 주범 미스월드에 \n\xa0한 방 먹일 작전을 짠 페미니스트 예술가 '조' (제시 버클리)\n\xa0\n\xa0역사상 최초의 미스 그레나다로서 \n\xa0흑인 아이들에게 희망을 전하고 싶은 '제니퍼' (구구 바샤-로)\n\xa0\n\xa01970년, 달 착륙과 월드컵 결승보다 더 많은 1억 명이 지켜본 '미스월드'\n\xa0\n\xa0성적 대상화를 국민 스포츠로 만든 미스월드에 맞서\n\xa0자신만의 스타일로 진정한 자유를 외친 여성들의 유쾌한 반란이 시작된다!"")"
다함께 여름!,"('우연히 동행하게 된 세 남자의 여름 휴가 이야기. 펠릭스는 한 번 만난 여자에게 빠져 무작정 그의 집을 찾아가고, 세리프는 친구 펠릭스의 여정에 동참하고, 에두아르는 그들이 여자인 줄 알고 카풀을 수락했다가 함께 하게 된다. 에릭 로메르의 여름 영화를 연상시키지만 훨씬 더 떠들썩하고 유쾌하다. 그러면서 은근히 사회적 메시지를 이야기 속에 녹인다. 휴가의 분위기를 생생하게 잡아낸 톤이 좋다.', '파리의 어느 뜨거운 여름밤, 펠릭스는 알마를 만나 사랑에 빠진다.\xa0다음날 아침 알마는 가족이 있는 남프랑스의 휴양지로 떠나고\xa0아쉬운 마음에 펠릭스는 절친 셰리프와 함께 그녀를 깜짝 방문하기로 한다.\xa0카풀로 만난 에두아르의 차에 동승한 이들은 가는 내내 티격태격하며 목적지로 향한다.\xa0도착과 동시에 차는 고장나고, 펠릭스의 깜짝 방문에 알마는 혼란스럽다.')"
#위왓치유,"('체코에서 날아온 디지털 성범죄 고발 다큐멘터리. 이 영화를 보기 전엔 약간의 마음 준비가 필요하다. 자신의 성적 욕망 분출을 위해 아동·청소년들을 착취하는 랜선 너머의 행태를 보고 있자면, 속이 울렁거리기도 하고, 눈을 질끈 감게도 되고, ‘이제 그만’을 외치게도 된다. 그러니까 이건, 리얼 호러다! ‘n번방’ ‘웰컴 투 비디오’ 사건으로 인해 디지털 성범죄에 대한 인식이 전환된 우리 사회에도 시사하는 점이 많기에 청소년관람불가라는 등급이 다소 아쉽게도 느껴진다. 체코에선 영화 개봉 후 채팅에 참여한 범죄자들에 대한 실제 경찰 수사까지 이뤄졌다는데, 어떤 영화는 이렇게 사회를 바꾼다.', '평범한 집처럼 꾸며진 3개의 세트장,\xa012살로 설정한 페이크 계정을 만들고 컴퓨터 모니터 앞에 선 배우들.\xa0계정 계설과 동시에 전 세계 남성이 접촉해왔으며\xa0열흘 간 나체사진 요구, 가스라이팅, 협박, 그루밍 등을 시도하는 남성은 총 2,458명이었다.\xa0그리고 우린 그 중 21명과 대면하게 된다.\xa0\xa0범죄의 형식이 온라인으로 확산된 언택트 시대.\xa0성에 대한 가치관이 형성되지 않은 아동·청소년들에게 일어나는 충격적인 디지털 성범죄를 추적한다.\xa0그리고, 가해자들의 처벌까지 이어질 수 있을까?\xa0\xa0디지털 성범죄자 검거 프로젝트\xa0<#위왓치유>')"
마르지엘라,"('2008년 마지막 쇼를 뒤로 한 채 패션계를 떠난 디자이너 마틴 마르지엘라에 대한 다큐멘터리. 담고 있는 인물 자체도 흥미롭지만, 꼼꼼하게 챙긴 자료를 섬세하게 배열한 구성도 높이 사줄 만하다. 1980년대 말부터 그가 만들어낸 전위적인 쇼와 패션 트렌드는 단순히 ‘옷’의 문제가 아닌, 유럽 현대 예술의 한 페이지를 장식한 흐름이었다. 패션 문외한도 흥미롭게 빠져들 수 있는 다큐.', '2008년, 메종 마르탱 마르지엘라 20주년 기념쇼를 마지막으로 \xa0패션계와 작별한 마르탱 마르지엘라.\xa01988년부터 시작된 그의 컬렉션과 쇼들은 \xa0당시에는 전위이자 혁명이었으나\xa0지금의 패션계에선 영감의 원천이 되어 \xa0거대한 변화의 흐름을 만들어냈다.\xa0\xa0상식과 경계를 뒤엎는 파격적이고 창조적인 비젼으로 \xa0전세계를 사로잡은 혁신의 아이콘!\xa030여년간 베일에 싸여있던\xa0미스터리한 천재 디자이너 마르탱 마르지엘라,\xa0그의 이야기가 시작된다!')"
축복의 집,"('엄마의 죽음. 남겨진 두 남매. 하지만 그들은 딱히 슬퍼하지 않고, 건조한 장례와 보험 처리 절차만 진행될 뿐이다. 재개발 지역에 있는 무너지기 직전의 집을 배경으로 하면서도 ‘축복의 집’이라는 아이러니컬한 제목을 붙인 이 영화는, 하루하루 생존을 위해 고단한 삶을 견뎌야 하는 남매의 이야기다. 그 어떤 희망도 품을 수 없는 현실에 대한 작품. 몇몇 장면은 다큐멘터리처럼 느껴질 정도로, 사실적이면서 미니멀한 스타일로 담아낸 박희권 감독의 연출력과 주연을 맡은 안소요의 연기가 인상적. 그의 연기는 데뷔작 <인 허 플레이스>(2014)에서도 느꼈지만, 관객의 감정을 움직이는 힘이 있다.', '아침에는 공장에서, 저녁에는 식당에서 일하는 해수는\xa0어느 날, 먼 동네의 의사에게 시체검안서를 발급받는다.\xa0그리고 병원과 집, 식당 등 여러 곳을 돌아다니며 온갖 서류 처리를 이어가는데...\xa0\xa0불안한 표정에 말 한 마디 없는 해수의 수상한 계획,\xa0과연 무사히 마칠 수 있을까?')"
정말 먼 곳,"('섬세하게 포착된 풍경과 상처 입은 사람들과 깊이 있는 감정들이 만난 작품. 여백이 많은 영화이면서도 빈틈없이 꽉 차 있다는 느낌을 받는다. 강길우 이상희 홍경 등 배우들의 연기적 교감이 좋다. 계속 집중하게 만드는 감독의 연출력도 인상적이다.', '자신만의 안식처를 찾은 진우,\xa0그에게 뜻하지 않은 방문자가 도착하며\xa0조용했던 날들이 흔들리기 시작한다.')"
바람아 안개를 걷어가다오,"('‘가족’이라는 일상적이고 보편적인 테마를 다루지만, 그 방법론은 꽤나 신선하다. 세 개의 단편이 연결되어 하나의 장편을 이루며, 두 명의 배우가 엄마로 등장한다. 극적 갈등을 부각시키기보다는, 엄마들이 지닌 사연을 통해 가족이라는 공동체의 본질에 접근한다. 그렇게 만들어진 날 것 그대로의 영화적 공기는 이 영화의 생명과도 같다. 감독의 어머니이자 혜정 역을 맡아 등장하는 김혜정은 비직업 배우로서 있는 그대로를 생활 연기로 보여주는데 그 리얼리티가 대단하다.', '엄마에게서 걸려온 전화를 받고\n\xa0군말 없이 집으로 내려온 아들은\n\xa0엄마가 들려주는 시시콜콜한 이야기와\n\xa0구슬픈 노래를 담담하게 듣는다.\n\xa0\n\xa0엄마와 아들, 서로를 생각하는 애틋한 마음이\n\xa0바람이 되어 안개를 걷어갈 수 있을까?\n\xa0\n\xa0때로는 지긋하고 때로는 애틋한 엄마와 아들,\n\xa0우리 시대 가족 이야기를 만난다')"
"시,나리오","('전 여친에 대한 미련을 버리지 못하는 남자는, 여자의 집 앞에 텐트를 친다. 남자는 마치 스토커처럼 여자를 따라다니지만, 여자는 다시 만날 생각이 없다. 남녀 관계의 적나라한 면을 진솔하게 드러낸 영화로 배우들의 연기가 꽤 괜찮은 영화적 톤을 만들어낸다. 하지만 남녀 주인공의 관계가 영화적 설정으로는 흥미로울 수 있지만, 로맨스로 포장된 남자의 행동은 무례하며 범죄에 가깝다. 이 영화에서 뭔가 불편함을 느꼈다면 그런 요소 때문일 듯하다.', '9년째 영화를 만들지 않고 있는 영화감독 ‘경태’(오태경)는\xa04년 반 동거한 ‘다운’(신소율)과 헤어진 후에도 미련을 떨치지 못한 채 돌연 시 쓰기에 전념하고 있다.\xa0그녀를 다시 만나면 시가 쓰일까…? 무작정 ‘다운’의 집 앞을 찾아가 텐트를 친 ‘경태’,\xa0그의 대책 없는 행동에 어이란 어이는 다 없는 ‘다운’.\xa0철저히 무시하려고 했지만 ‘경태’는 오히려 태연하게 텐트에서 라면도 끓이고 커피도 마시며\xa0‘다운’의 주변을 떠나지 않는다.\xa0\xa0이런 상황에서 ‘다운’에게 호감 있는 인디가수 ‘율’(허규), ‘다운’의 친구 ‘해림’(한은선)까지 찾아오며\xa0‘다운’과 ‘경태’의 관계는 이미 끝난 줄 알았지만 점점 꼬여만 가는데…\xa0\xa0그토록 오래 함께였던 우리, 어쩌다 이렇게 되었을까?')"
작은 소망,"('한국영화를 리메이크한 대만 청춘 영화. 시한부 인생을 사는 친구의 버킷 리스트를 이뤄주기 위해 애쓰는 두 친구의 좌충우돌이 펼쳐진다. 전체적으로 그럭저럭 재미를 주지만, 웃음을 만들어내는 방식에서 가끔씩은 불편함이 느껴지기도 한다.', '“죽기 전에 연애 한 번 해보고 싶다!”\n\xa0한창 즐길 나이에 근이영양증을 앓고 있는 \n\xa0찐친구 ‘고원’의 마지막 소원\n\xa0\n\xa0인생이 다큐인 진지충 ‘서호’와 사지만 멀쩡한 허당 ‘장정양’은\n\xa0지켜주고 싶다, 녀석의 비밀을!\n\xa0\n\xa0동네 바보지만 훈남들의 美친 연애 버킷리스트!')"
썸원 썸웨어,"('멜로/로맨스 장르로 소개되고 있지만, 기대하는 멜로물과는 거리가 있다. 굳이 언급하자면, 멜로로 가기까지의 과정을 담은 영화랄까. 그 과정은 곧 나를 찾아가는 여행이기도 하다. 무릇 사랑이란, 그리고 구원이란, 타인을 받아들일 준비가 됐을 때 비로소 성사된다고 영화는 믿는다. ‘너’란 존재는 ‘나’가 있어야 가능하다는 듯이.', '소심한 연애 세포를 가진 남자 ‘레미’\n\xa0구 남친 극복이 과제인 여자 ‘멜라니’\n\xa0각자의 사연으로 쉽사리 새로운 만남을 시작하지 못하는 두 사람은\n\xa0한 발자국 옆집에 살고 있지만 서로를 모르는 사이!\n\xa0하지만 어느 날부터 운명처럼 계속 스치는 두 사람에게\n\xa0인생을 바꿀 특별한 기회가 찾아오는데…\n\xa0태어나지도 않은 줄 알았던 내 연인\n\xa0혹시 5m 옆 당신인가요?')"
n번째 이별중,"('<사랑의 블랙홀>부터 <어바웃 타임> <엣지 오브 투모로우>까지 이어져 내려온 시간 여행의 틴에이저 러브 버전이다. 이런 류의 영화에서는 시간 여행이 논리적으로까지 설명되지는 않더라도, 어설퍼 보이는 건 조심해야 하는데, 에서는 그러한 기초 설정이 빈약해서 초반부터 김이 살짝 샌다. 과거의 시간을 바꾸면 현재도 바뀌는 상황의 디테일 따위 과감하게 무시하고, 사랑 하나만을 향해 달리는 과감성도 좀 지나치다. 멜로드라마의 핵심인 두 주연 남녀의 케미도 쉽게 끓어오르지 않는 편. 감독 자신이 2011년에 만든 동명의 10분짜리 단편이 원작이라는데, 여러모로 증축 과정에 아쉬움을 남긴다.\n', '여자친구 ‘데비’에게 대차게 차여 충격받은 물리학 천재 ‘스틸먼’.\xa0사랑하는 그녀의 마음을 되돌리고 싶은 그는 두뇌를 풀가동, \xa0가장 후회되는 순간으로 돌아갈 수 있는 타임머신 어플을 개발하고 마는데...\xa0\xa0안되면 될 때까지! 지우고 싶은 연애 흑역사는 바로 Ctrl+Z! \xa0과연, ‘스틸먼’은 타임머신 어플로 완벽한 연애에 성공할 수 있을까?')"
펠리칸 베이커리,"('일본 도쿄 아사쿠사에 위치한 역사 깊은 빵집 ‘펠리칸’에 관한 다큐멘터리. 1942년 개점해 식빵과 롤빵 두 가지 빵으로 승부 해온 색다른 빵집의 성공 비결과 경영 철학을 두루 듣는다. 베이커리 전문가들과 단골손님들의 평가가 군침이 돌게 한다면, 펠리칸의 4대 사장과 펠리칸에서 40년 넘게 일한 제빵사의 책임감은 일과 삶의 태도에 관한 이야기로 확장된다. 빵 마니아들을 위한 음식 영화이면서 자기 계발에 자극을 주는 성공 스토리로 보기에도 손색없다.', 'SINCE 1942.\n\xa0\n\xa0도쿄 아사쿠사에 위치한 빵집 ‘펠리칸’은 이른 아침부터 사람들로 붐빈다.\n\xa0판매하는 빵은 식빵과 롤빵, 단 두 가지.\n\xa0평범해 보이지만 매일 먹어도 질리지 않는 진심의 맛으로\n\xa078년 동안 사랑받는 베이커리를 만난다!')"
서치 아웃,"('‘SNS를 소재로 한 범죄 스릴러’는 꽤 탐나는 장르 콘셉트이지만, 여기에 취준생의 퍽퍽한 삶이라는 리얼리티를 결합한 것도 나쁘지 않은 시도지만, ‘이야기’엔 빈틈이 많다. 흐름이 순탄치 못하며 반전 부분도 좀 더 공들였어야 했다.  ', '경찰 준비생 ‘성민’(이시언)과 취준생 ‘준혁’(김성철)은\xa0같은 고시원에 살던 소녀의 자살 사건에 의혹을 품게 되고,\xa0흥신소 해커 ‘누리’(허가윤)와 SNS 계정을 추적하게 된다. \xa0\xa0의협심에 시작한 수사가 걷잡을 수 없는 결과를 초래하고,\xa0‘준혁’, ‘성민’, ‘누리’ 세 사람도 SNS 범죄의 표적이 되고 마는데…!')"
빛나는 순간,"(""'얼마나 파격적인가'는 <빛나는 순간>에 걸맞은 기대감은 아닌 듯하다. 오히려 질문의 방향은 이렇게 바뀌어야 할 것이다. '무엇이 파격인가'. 사랑의 행보를 주목하는 작품은 맞지만 그게 전부는 아니다. 사랑의 시작과 그 사랑에 대한 선택과 책임의 순간까지, 영화는 등장인물들이 걸어가는 길에 마음을 다한다. 또한 해녀의 강인한 삶에 바치는 예우를, 각기 다른 4월의 아픔을 공유하는 이들 사이의 연대감을, 그로 인해 그들 일생에 찾아온 '빛나는 순간'을 훨씬 더 사려 깊게 담아낸 작품이다. 중년을 지나 노년으로 접어드는 여성의 인생을 넓고 깊은 시선으로 들여다보는 시도라는 점에서 소중하다. 제목처럼 두 배우의 필모그래피에서도 빛나는 순간으로 남을만한 영화다. 고두심과 지현우라는 배우의 연기를 전보다 구체적으로 사랑하는 계기가 된다는 점에서다. 특히 고두심의 존재는 성난 파도 같다가도 끝내 모든 것을 품어주는 바다 그 자체로 보인다."", '‘바다에서 숨 오래 참기’로 기네스북에 오른 제주 해녀 진옥(고두심)\xa0성질도, 물질도 제주에서 그를 이길 사람이 없다.\xa0진옥을 취재하기 위해 서울에서 내려온 다큐멘터리 PD 경훈(지현우)\xa0하지만 진옥의 반응은 냉담하다.\xa0경훈은 진옥의 마음을 열기 위해 그의 주위를 맴돌기 시작하고,\xa0진옥은 바다에 빠진 경훈의 목숨을 구해준 이후\xa0자신과 같은 상처를 가졌음을 알고 경훈에게 마음을 연다.\xa0제주 그리고 해녀의 삶에 깊숙이 들어가게 된 경훈\xa0그런 경훈을 통해 진옥은 생전 처음 느껴보는 감정들을 마주하기 시작하는데…\xa0당신을 만나고 비로소 알게 된,\xa0나의 가장 빛나는 순간')"
세자매,"('가족은 평생 분리 불가능에, 개인의 인생에 전방위적 영향력을 행사하는 지독한 인연의 집단이다. 깊이가 다른 사랑과 상처를 동시에 받는 것이 가능한 유기체. 그 내부를 잘 안다고 생각하고 살지만, 실은 평생을 탐구해도 모를 것투성이로 채워져 있다. 대부분 모른 척하고 싶고 때론 궁금한 그 탐구 주제로 뛰어든 이 영화에는 못내 마음을 내어주게 되는 지점들이 있다. 어느 한구석은 반드시 내가 잘 아는 것들이 보이기에 공감으로 한 번. 그리고 어쩌면 내가 평생 모를 것들이 있기에 안쓰러움으로 또 한 번. 생생하다는 표현으로도 부족할 입체적인 캐릭터 세공에 비해, 한자리에 모인 가족의 갈등이 불거지는 대목부터의 흐름은 상대적으로 성글게 느껴진다. 초반 묘사들이 워낙 꼼꼼하고 치열하기에 생기는 아쉬움이다. 다만 공격과 수비, 개별 장기와 팀플레이까지 놀라운 호흡으로 완성해내는 캐릭터들의 매력이 모든 것을 상쇄한다. 가히 연기 올스타전급이다.', '“언니가 늘 기도하는거 알지?”\xa0완벽한 척하는 가식덩어리 둘째 ‘미연’(문소리)\xa0\xa0“내가 미안하다”\xa0괜찮은 척하는 소심덩어리 첫째 ‘희숙’(김선영)\xa0\xa0“나는 쓰레기야”\xa0안 취한 척하는 골칫덩어리 셋째 ‘미옥’(장윤주)\xa0\xa0각자 아무렇지 않은 척 살아가던 세 자매는 \xa0아버지 생일을 맞아 오랜만에 한 자리에 모이는데... \xa0\xa0내 부모에게 진정한 사과를 받고 싶었던, \xa0문제적 자매들이 폭발한다!')"
내언니전지현과 나,"('만든 사람들에게마저 버림 받은 게임 ‘일랜시아’에 서식하는 사람들의 이야기. 이젠 온갖 불법이 난무하는 그곳을 떠나지 못하는 이유는 뭘까? 사이버 공간에서 현실로 확장해가는 과정이 소박하면서도 흥미진진하게 펼쳐지며, 그 과정엔 작은 웃음과 감동이 있다. 무감각한 루틴에서 발견되는 일상의 철학.\n', ""과거 국내 최대 이용자 수를 자랑했던 클래식 RPG 게임 '일랜시아'\xa0현재는 운영진에 버림받은 대한민국 대표 망겜!\xa0\xa0감독은 매크로와 해킹이 난무하는 무법천지 게임 세계에\xa0여전히 남아있는 유저들에게 질문을 던진다.\xa0\xa0“일랜시아 왜 하세요?”"")"
